Date,Day_of_Week,is_weekend,pay_day,product_category,product_name,unit_cost,discount_rate,Selling_Price,Total_Units_Sold,Total_Revenue,Profit
2025-06-12,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-06-12,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,25,900000.0,475000.0
2025-06-13,Friday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,75,1350000.0,750000.0
2025-06-13,Friday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,65,1300000.0,715000.0
2025-06-13,Friday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,41,1845000.0,1066000.0
2025-06-13,Friday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,16,720000.0,416000.0
2025-06-13,Friday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,24,960000.0,552000.0
2025-06-13,Friday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,12,480000.0,276000.0
2025-06-13,Friday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,25,1000000.0,575000.0
2025-06-14,Saturday,1,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,129,2089800.0,1057800.0
2025-06-14,Saturday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,64,1280000.0,704000.0
2025-06-14,Saturday,1,0,Nut Milk,Choco Blast,19000,0.1,40500.0,40,1620000.0,860000.0
2025-06-14,Saturday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,18,810000.0,468000.0
2025-06-14,Saturday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,30,1200000.0,690000.0
2025-06-14,Saturday,1,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,24,768000.0,360000.0
2025-06-14,Saturday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,39,1404000.0,741000.0
2025-06-15,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,113,2034000.0,1130000.0
2025-06-15,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,73,1460000.0,803000.0
2025-06-15,Sunday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,49,2205000.0,1274000.0
2025-06-15,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,19,855000.0,494000.0
2025-06-15,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.2,32000.0,38,1216000.0,570000.0
2025-06-15,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,15,600000.0,345000.0
2025-06-15,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,30,1200000.0,690000.0
2025-06-16,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,73,1314000.0,730000.0
2025-06-16,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,44,880000.0,484000.0
2025-06-16,Monday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,27,1215000.0,702000.0
2025-06-16,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,14,567000.0,301000.0
2025-06-16,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,21,756000.0,399000.0
2025-06-16,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-06-16,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.2,32000.0,22,704000.0,330000.0
2025-06-17,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,67,1206000.0,670000.0
2025-06-17,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,44,880000.0,484000.0
2025-06-17,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.2,36000.0,43,1548000.0,731000.0
2025-06-17,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,13,468000.0,221000.0
2025-06-17,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.2,32000.0,24,768000.0,360000.0
2025-06-17,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,15,480000.0,225000.0
2025-06-17,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,18,720000.0,414000.0
2025-06-18,Wednesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,56,1008000.0,560000.0
2025-06-18,Wednesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,68,1088000.0,476000.0
2025-06-18,Wednesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,30,1350000.0,780000.0
2025-06-18,Wednesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,11,495000.0,286000.0
2025-06-18,Wednesday,0,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,26,936000.0,494000.0
2025-06-18,Wednesday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-06-18,Wednesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,16,640000.0,368000.0
2025-06-19,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,58,1044000.0,580000.0
2025-06-19,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,44,880000.0,484000.0
2025-06-19,Thursday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,27,1215000.0,702000.0
2025-06-19,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,15,675000.0,390000.0
2025-06-19,Thursday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,21,840000.0,483000.0
2025-06-19,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-06-19,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,25,900000.0,475000.0
2025-06-20,Friday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,76,1368000.0,760000.0
2025-06-20,Friday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,56,1120000.0,616000.0
2025-06-20,Friday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,38,1710000.0,988000.0
2025-06-20,Friday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,13,585000.0,338000.0
2025-06-20,Friday,1,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,34,1224000.0,646000.0
2025-06-20,Friday,1,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,17,544000.0,255000.0
2025-06-20,Friday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,24,960000.0,552000.0
2025-06-21,Saturday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,104,1872000.0,1040000.0
2025-06-21,Saturday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,72,1440000.0,792000.0
2025-06-21,Saturday,1,0,Nut Milk,Choco Blast,19000,0.1,40500.0,50,2025000.0,1075000.0
2025-06-21,Saturday,1,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,21,756000.0,357000.0
2025-06-21,Saturday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,38,1520000.0,874000.0
2025-06-21,Saturday,1,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,22,792000.0,418000.0
2025-06-21,Saturday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,35,1260000.0,665000.0
2025-06-22,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,98,1764000.0,980000.0
2025-06-22,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,98,1764000.0,882000.0
2025-06-22,Sunday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,44,1980000.0,1144000.0
2025-06-22,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,19,855000.0,494000.0
2025-06-22,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,31,1240000.0,713000.0
2025-06-22,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,17,680000.0,391000.0
2025-06-22,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,27,1080000.0,621000.0
2025-06-23,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,89,1281600.0,569600.0
2025-06-23,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,50,1000000.0,550000.0
2025-06-23,Monday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,28,1260000.0,728000.0
2025-06-23,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,17,612000.0,289000.0
2025-06-23,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,24,960000.0,552000.0
2025-06-23,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-06-23,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.2,32000.0,25,800000.0,375000.0
2025-06-24,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,61,1098000.0,610000.0
2025-06-24,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,55,880000.0,385000.0
2025-06-24,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,30,1350000.0,780000.0
2025-06-24,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,10,450000.0,260000.0
2025-06-24,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,18,720000.0,414000.0
2025-06-24,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,11,396000.0,209000.0
2025-06-24,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,16,640000.0,368000.0
2025-06-25,Wednesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,62,1116000.0,620000.0
2025-06-25,Wednesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,57,912000.0,399000.0
2025-06-25,Wednesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,30,1350000.0,780000.0
2025-06-25,Wednesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,12,540000.0,312000.0
2025-06-25,Wednesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,19,760000.0,437000.0
2025-06-25,Wednesday,0,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,10,360000.0,190000.0
2025-06-25,Wednesday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,24,864000.0,456000.0
2025-06-26,Thursday,0,1,Freshy Coconut,Coconut Water,8000,0.2,14400.0,161,2318400.0,1030400.0
2025-06-26,Thursday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,75,1350000.0,675000.0
2025-06-26,Thursday,0,1,Nut Milk,Choco Blast,19000,0.2,36000.0,58,2088000.0,986000.0
2025-06-26,Thursday,0,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,17,765000.0,442000.0
2025-06-26,Thursday,0,1,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,38,1368000.0,722000.0
2025-06-26,Thursday,0,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,12,480000.0,276000.0
2025-06-26,Thursday,0,1,Juicy Juice,Sun Kissed,17000,0.2,32000.0,41,1312000.0,615000.0
2025-06-27,Friday,1,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,124,2232000.0,1240000.0
2025-06-27,Friday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,72,1440000.0,792000.0
2025-06-27,Friday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,44,1980000.0,1144000.0
2025-06-27,Friday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,21,945000.0,546000.0
2025-06-27,Friday,1,1,Juicy Juice,Tropical Vibes,17000,0.2,32000.0,52,1664000.0,780000.0
2025-06-27,Friday,1,1,Juicy Juice,Dynamic Green,17000,0.1,36000.0,19,684000.0,361000.0
2025-06-27,Friday,1,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,29,1160000.0,667000.0
2025-06-28,Saturday,1,1,Freshy Coconut,Coconut Water,8000,0.1,16200.0,122,1976400.0,1000400.0
2025-06-28,Saturday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,102,1836000.0,918000.0
2025-06-28,Saturday,1,1,Nut Milk,Choco Blast,19000,0.1,40500.0,74,2997000.0,1591000.0
2025-06-28,Saturday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,24,1080000.0,624000.0
2025-06-28,Saturday,1,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,49,1960000.0,1127000.0
2025-06-28,Saturday,1,1,Juicy Juice,Dynamic Green,17000,0.1,36000.0,29,1044000.0,551000.0
2025-06-28,Saturday,1,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,42,1680000.0,966000.0
2025-06-29,Sunday,1,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,154,2772000.0,1540000.0
2025-06-29,Sunday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,110,1980000.0,990000.0
2025-06-29,Sunday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,61,2745000.0,1586000.0
2025-06-29,Sunday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,26,1170000.0,676000.0
2025-06-29,Sunday,1,1,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,59,2124000.0,1121000.0
2025-06-29,Sunday,1,1,Juicy Juice,Dynamic Green,17000,0.2,32000.0,30,960000.0,450000.0
2025-06-29,Sunday,1,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,47,1880000.0,1081000.0
2025-06-30,Monday,0,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,81,1458000.0,810000.0
2025-06-30,Monday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,63,1134000.0,567000.0
2025-06-30,Monday,0,1,Nut Milk,Choco Blast,19000,0.0,45000.0,42,1890000.0,1092000.0
2025-06-30,Monday,0,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,15,675000.0,390000.0
2025-06-30,Monday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,25,1000000.0,575000.0
2025-06-30,Monday,0,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-06-30,Monday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,26,1040000.0,598000.0
2025-07-01,Tuesday,0,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,77,1386000.0,770000.0
2025-07-01,Tuesday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,63,1134000.0,567000.0
2025-07-01,Tuesday,0,1,Nut Milk,Choco Blast,19000,0.1,40500.0,37,1498500.0,795500.0
2025-07-01,Tuesday,0,1,Nut Milk,Vanilla Shake,19000,0.1,40500.0,19,769500.0,408500.0
2025-07-01,Tuesday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,25,1000000.0,575000.0
2025-07-01,Tuesday,0,1,Juicy Juice,Dynamic Green,17000,0.1,36000.0,16,576000.0,304000.0
2025-07-01,Tuesday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,21,840000.0,483000.0
2025-07-02,Wednesday,0,1,Freshy Coconut,Coconut Water,8000,0.1,16200.0,122,1976400.0,1000400.0
2025-07-02,Wednesday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,60,1200000.0,660000.0
2025-07-02,Wednesday,0,1,Nut Milk,Choco Blast,19000,0.2,36000.0,64,2304000.0,1088000.0
2025-07-02,Wednesday,0,1,Nut Milk,Vanilla Shake,19000,0.1,40500.0,20,810000.0,430000.0
2025-07-02,Wednesday,0,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,25,1000000.0,575000.0
2025-07-02,Wednesday,0,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,12,480000.0,276000.0
2025-07-02,Wednesday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,25,1000000.0,575000.0
2025-07-03,Thursday,0,1,Freshy Coconut,Coconut Water,8000,0.1,16200.0,109,1765800.0,893800.0
2025-07-03,Thursday,0,1,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,102,1632000.0,714000.0
2025-07-03,Thursday,0,1,Nut Milk,Choco Blast,19000,0.0,45000.0,34,1530000.0,884000.0
2025-07-03,Thursday,0,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,15,675000.0,390000.0
2025-07-03,Thursday,0,1,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,38,1368000.0,722000.0
2025-07-03,Thursday,0,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,12,480000.0,276000.0
2025-07-03,Thursday,0,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,26,1040000.0,598000.0
2025-07-04,Friday,1,1,Freshy Coconut,Coconut Water,8000,0.2,14400.0,184,2649600.0,1177600.0
2025-07-04,Friday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,75,1500000.0,825000.0
2025-07-04,Friday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,67,3015000.0,1742000.0
2025-07-04,Friday,1,1,Nut Milk,Vanilla Shake,19000,0.0,45000.0,22,990000.0,572000.0
2025-07-04,Friday,1,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,40,1600000.0,920000.0
2025-07-04,Friday,1,1,Juicy Juice,Dynamic Green,17000,0.0,40000.0,17,680000.0,391000.0
2025-07-04,Friday,1,1,Juicy Juice,Sun Kissed,17000,0.1,36000.0,39,1404000.0,741000.0
2025-07-05,Saturday,1,1,Freshy Coconut,Coconut Water,8000,0.0,18000.0,155,2790000.0,1550000.0
2025-07-05,Saturday,1,1,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,125,2000000.0,875000.0
2025-07-05,Saturday,1,1,Nut Milk,Choco Blast,19000,0.0,45000.0,62,2790000.0,1612000.0
2025-07-05,Saturday,1,1,Nut Milk,Vanilla Shake,19000,0.1,40500.0,28,1134000.0,602000.0
2025-07-05,Saturday,1,1,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,43,1720000.0,989000.0
2025-07-05,Saturday,1,1,Juicy Juice,Dynamic Green,17000,0.2,32000.0,30,960000.0,450000.0
2025-07-05,Saturday,1,1,Juicy Juice,Sun Kissed,17000,0.0,40000.0,41,1640000.0,943000.0
2025-07-06,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,117,2106000.0,1170000.0
2025-07-06,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,104,1872000.0,936000.0
2025-07-06,Sunday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,50,2250000.0,1300000.0
2025-07-06,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,17,765000.0,442000.0
2025-07-06,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,31,1240000.0,713000.0
2025-07-06,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,16,640000.0,368000.0
2025-07-06,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,33,1320000.0,759000.0
2025-07-07,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,82,1328400.0,672400.0
2025-07-07,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,49,980000.0,539000.0
2025-07-07,Monday,0,0,Nut Milk,Choco Blast,19000,0.1,40500.0,41,1660500.0,881500.0
2025-07-07,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,14,567000.0,301000.0
2025-07-07,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,17,680000.0,391000.0
2025-07-07,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,14,504000.0,266000.0
2025-07-07,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,19,760000.0,437000.0
2025-07-08,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,56,1008000.0,560000.0
2025-07-08,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,47,846000.0,423000.0
2025-07-08,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,29,1305000.0,754000.0
2025-07-08,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,15,540000.0,255000.0
2025-07-08,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,18,720000.0,414000.0
2025-07-08,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,11,440000.0,253000.0
2025-07-08,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,14,560000.0,322000.0
2025-07-09,Wednesday,0,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,79,1279800.0,647800.0
2025-07-09,Wednesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,40,800000.0,440000.0
2025-07-09,Wednesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,23,1035000.0,598000.0
2025-07-09,Wednesday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,12,486000.0,258000.0
2025-07-09,Wednesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,19,760000.0,437000.0
2025-07-09,Wednesday,0,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,10,360000.0,190000.0
2025-07-09,Wednesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,16,640000.0,368000.0
2025-07-10,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,64,1152000.0,640000.0
2025-07-10,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.1,18000.0,52,936000.0,468000.0
2025-07-10,Thursday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,32,1440000.0,832000.0
2025-07-10,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,16,648000.0,344000.0
2025-07-10,Thursday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,20,800000.0,460000.0
2025-07-10,Thursday,0,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,12,432000.0,228000.0
2025-07-10,Thursday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,18,720000.0,414000.0
2025-07-11,Friday,1,0,Freshy Coconut,Coconut Water,8000,0.1,16200.0,118,1911600.0,967600.0
2025-07-11,Friday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,58,1160000.0,638000.0
2025-07-11,Friday,1,0,Nut Milk,Choco Blast,19000,0.2,36000.0,55,1980000.0,935000.0
2025-07-11,Friday,1,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,23,828000.0,391000.0
2025-07-11,Friday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,23,920000.0,529000.0
2025-07-11,Friday,1,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,16,576000.0,304000.0
2025-07-11,Friday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,25,1000000.0,575000.0
2025-07-12,Saturday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,98,1764000.0,980000.0
2025-07-12,Saturday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,63,1260000.0,693000.0
2025-07-12,Saturday,1,0,Nut Milk,Choco Blast,19000,0.0,45000.0,61,2745000.0,1586000.0
2025-07-12,Saturday,1,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,21,945000.0,546000.0
2025-07-12,Saturday,1,0,Juicy Juice,Tropical Vibes,17000,0.1,36000.0,41,1476000.0,779000.0
2025-07-12,Saturday,1,0,Juicy Juice,Dynamic Green,17000,0.0,40000.0,14,560000.0,322000.0
2025-07-12,Saturday,1,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,32,1152000.0,608000.0
2025-07-13,Sunday,1,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,99,1782000.0,990000.0
2025-07-13,Sunday,1,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,63,1260000.0,693000.0
2025-07-13,Sunday,1,0,Nut Milk,Choco Blast,19000,0.2,36000.0,60,2160000.0,1020000.0
2025-07-13,Sunday,1,0,Nut Milk,Vanilla Shake,19000,0.2,36000.0,28,1008000.0,476000.0
2025-07-13,Sunday,1,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,38,1520000.0,874000.0
2025-07-13,Sunday,1,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,25,800000.0,375000.0
2025-07-13,Sunday,1,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,25,1000000.0,575000.0
2025-07-14,Monday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,58,1044000.0,580000.0
2025-07-14,Monday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,44,880000.0,484000.0
2025-07-14,Monday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,28,1260000.0,728000.0
2025-07-14,Monday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,11,495000.0,286000.0
2025-07-14,Monday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,23,920000.0,529000.0
2025-07-14,Monday,0,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,11,396000.0,209000.0
2025-07-14,Monday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,24,864000.0,456000.0
2025-07-15,Tuesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,69,1242000.0,690000.0
2025-07-15,Tuesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.2,16000.0,57,912000.0,399000.0
2025-07-15,Tuesday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,25,1125000.0,650000.0
2025-07-15,Tuesday,0,0,Nut Milk,Vanilla Shake,19000,0.0,45000.0,10,450000.0,260000.0
2025-07-15,Tuesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,19,760000.0,437000.0
2025-07-15,Tuesday,0,0,Juicy Juice,Dynamic Green,17000,0.1,36000.0,11,396000.0,209000.0
2025-07-15,Tuesday,0,0,Juicy Juice,Sun Kissed,17000,0.0,40000.0,17,680000.0,391000.0
2025-07-16,Wednesday,0,0,Freshy Coconut,Coconut Water,8000,0.0,18000.0,68,1224000.0,680000.0
2025-07-16,Wednesday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,45,900000.0,495000.0
2025-07-16,Wednesday,0,0,Nut Milk,Choco Blast,19000,0.1,40500.0,34,1377000.0,731000.0
2025-07-16,Wednesday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,13,526500.0,279500.0
2025-07-16,Wednesday,0,0,Juicy Juice,Tropical Vibes,17000,0.0,40000.0,21,840000.0,483000.0
2025-07-16,Wednesday,0,0,Juicy Juice,Dynamic Green,17000,0.2,32000.0,12,384000.0,180000.0
2025-07-16,Wednesday,0,0,Juicy Juice,Sun Kissed,17000,0.1,36000.0,23,828000.0,437000.0
2025-07-17,Thursday,0,0,Freshy Coconut,Coconut Water,8000,0.2,14400.0,100,1440000.0,640000.0
2025-07-17,Thursday,0,0,Freshy Coconut,Kelapa Ijo,9000,0.0,20000.0,44,880000.0,484000.0
2025-07-17,Thursday,0,0,Nut Milk,Choco Blast,19000,0.0,45000.0,33,1485000.0,858000.0
2025-07-17,Thursday,0,0,Nut Milk,Vanilla Shake,19000,0.1,40500.0,16,648000.0,344000.0
